month,rp_div,dp,dy,ep,de,svar,bm,ntis,tbl,lty,ltr,tms,dfy,infl
1997-06-01,0.06976910248820165,-4.067019483487831,-4.024484428871419,-3.0832100440258534,-0.9838094394619774,0.0019744632,0.184287615,0.010846707,0.0493,0.0688,0.0195,0.019500000000000003,0.006099999999999994,0.0012492192
1997-07-01,-0.06223455051292852,-4.138468957426062,-4.063247173530078,-3.1576922740855893,-0.9807766833404719,0.0020102151,0.171964943,0.0115926587,0.0505,0.0637,0.0626,0.013200000000000003,0.006099999999999994,0.0012476606
1997-08-01,0.046615010416542105,-4.0755423704506875,-4.13470427796169,-3.0977913592740496,-0.9777510111766383,0.0024647217,0.1855054038,0.012877263,0.0514,0.0672,-0.0317,0.015799999999999995,0.006000000000000005,0.0018691589
1997-09-01,-0.038649800803745964,-4.12358735156845,-4.071798332518004,-3.148841916752475,-0.9747454348159743,0.0026264943,0.177967857,0.0146342661,0.0495,0.0649,0.0316,0.015399999999999997,0.005500000000000005,0.0024875622
1997-10-01,0.039078764816434575,-4.084940189478857,-4.1200262310336395,-3.1213312479859088,-0.9636089414929478,0.0093638214,0.1900006773,0.0162628256,0.0497,0.0623,0.0341,0.0126,0.005699999999999997,0.0024813896
1997-11-01,0.010629753404147117,-4.125019603722656,-4.081398181234713,-3.172583369520963,-0.9524362342016928,0.00266211,0.1807462988,0.0156672081,0.0514,0.0614,0.0148,0.010000000000000002,0.005500000000000005,-6.188119e-4
1997-12-01,0.005698442568008418,-4.137092815433343,-4.121483644150663,-3.195884433061569,-0.9412083823717738,0.0022493744,0.1788008842,0.0155594713,0.0516,0.0602,0.0184,0.008599999999999997,0.005600000000000008,-0.0012383901
1998-01-01,0.06320321131528628,-4.144099201631061,-4.134000228727825,-3.2074951220501284,-0.936604079580933,0.0024688425,0.1788402734,0.0137396363,0.0504,0.0589,0.02,0.0085,0.0058,0.0018598884
1998-02-01,0.044192202498803734,-4.209094578486406,-4.1410161495390305,-3.27708755582872,-0.9320070226576864,0.0010533477,0.1654630971,0.0120563774,0.0509,0.0599,-0.0072,0.009000000000000001,0.0058,0.0018564356
1998-03-01,0.004710185857174061,-4.254759432029992,-4.2060210023970495,-3.3273422859796256,-0.9274171460503662,0.0011367858,0.181140396,0.0164888614,0.0503,0.0602,0.0025,0.009899999999999999,0.006000000000000005,0.0018529957
1998-04-01,-0.022636696677253095,-4.257231289080908,-4.248195763412198,-3.3411946545273934,-0.9160366345535147,0.001614764,0.1758729222,0.0164053658,0.0495,0.0604,0.0026,0.0109,0.006400000000000003,0.0018495684
1998-05-01,0.03413490363619438,-4.231704778009526,-4.250710421430135,-3.3270291683078868,-0.9046756097016386,9.588233e-4,0.1791022057,0.0190752061,0.05,0.0592,0.0182,0.0092,0.006099999999999994,0.0018461538
1998-06-01,-0.01545582257057809,-4.263906551627796,-4.2252261567393425,-3.3705732615080324,-0.8933332901197644,0.0020973439,0.178060606,0.0240105767,0.0498,0.0576,0.0228,0.007800000000000001,0.006000000000000005,0.0012285012
1998-07-01,-0.15940890820430667,-4.248199926632953,-4.259883307775587,-3.3664446481789687,-0.8817552784539839,0.0022281758,0.1794381089,0.0253535652,0.0496,0.0584,-0.004,0.008800000000000002,0.0059999999999999915,0.0012269939
1998-08-01,0.055028450214121866,-4.086600514930241,-4.244186585004535,-3.2164734604759935,-0.8701270544542474,0.009333917,0.2114320916,0.0285190292,0.049,0.0547,0.0465,0.005699999999999997,0.006200000000000011,0.0012254902
1998-09-01,0.07289201365871241,-4.143135709666517,-4.082609410466329,-3.2846704483513967,-0.8584652613151205,0.0099710169,0.2032484042,0.0240829091,0.0461,0.0517,0.0395,0.005600000000000001,0.006900000000000003,0.0012239902
1998-10-01,0.05355405816867909,-4.219298019060163,-4.14206461156484,-3.3652357327596825,-0.854062286300481,0.0051715275,0.1855190768,0.0207400892,0.0396,0.054,-0.0218,0.014399999999999996,0.008099999999999996,0.0024449878
1998-11-01,0.05033257979242923,-4.275665957621882,-4.2182218856147315,-3.4260201772659844,-0.8496457803558983,0.0019366789,0.1748468445,0.0220035773,0.0441,0.0535,0.0097,0.009399999999999999,0.009300000000000003,0
1998-12-01,0.03624990975310541,-4.329440683453013,-4.274597155721091,-3.48421792480604,-0.8452227586469729,0.0032868972,0.1736113154,0.0200570294,0.0439,0.0542,-0.0032,0.010299999999999997,0.010100000000000005,-6.097561e-4
1999-01-01,-0.035822568133631355,-4.3644151344692865,-4.324224303190128,-3.518504713066351,-0.8459104214029352,0.0033356136,0.1703206191,0.0155876993,0.0434,0.0536,0.0121,0.0102,0.01050000000000001,0.0024405125
1999-02-01,0.03334763961484974,-4.326416843865045,-4.359231934530422,-3.4798176118368587,-0.8465992320281863,0.0034821497,0.1712768096,0.0184466675,0.0444,0.0587,-0.052,0.0143,0.009899999999999992,0.0012172855
1999-03-01,0.033086759601288956,-4.359314892167221,-4.321254291600065,-3.512043086677689,-0.847271805489533,0.0032135873,0.1728971707,0.0206681224,0.0444,0.0592,-8e-4,0.0148,0.00910000000000001,0.0030395137
1999-04-01,-0.028370390117469613,-4.396574946473148,-4.359333130524311,-3.526615204357764,-0.8699597421153835,0.002726626,0.1568258764,0.0251812663,0.0429,0.0594,0.0021,0.0165,0.008400000000000005,0.0072727273
1999-05-01,0.04837163425742386,-4.371311798946327,-4.396599264800048,-3.4791605839841666,-0.8921512149621607,0.0030856487,0.1602311354,0.0258974347,0.045,0.0615,-0.0185,0.0165,0.007900000000000004,0
1999-06-01,-0.035923894546542094,-4.42433827787127,-4.371330038079604,-3.5104824144997897,-0.91385586337148,0.0024092465,0.1542274468,0.0188685806,0.0457,0.0627,-0.0078,0.017000000000000008,0.00789999999999999,0
1999-07-01,-0.010040776184140569,-4.387865794051987,-4.420436609405268,-3.4543017335073753,-0.933564060544612,0.0016111779,0.1587964727,0.0193704415,0.0455,0.0639,-0.0077,0.0184,0.007599999999999996,0.0030084236
1999-08-01,-0.032445856100603354,-4.377699478497794,-4.383973256875592,-3.4249626821985824,-0.9527367962992122,0.0027298485,0.1562430269,0.0188807383,0.0472,0.0649,-0.0053,0.0177,0.007500000000000007,0.0023995201
1999-09-01,0.05602758011290243,-4.344860776589405,-4.37382804367174,-3.3734501767951914,-0.9714105997942135,0.0027049432,0.1636844982,0.0203796791,0.0468,0.0646,0.0084,0.017800000000000003,0.00810000000000001,0.0047875524
1999-10-01,0.01507514685502518,-4.40450149156448,-4.343839724817464,-3.402688664981629,-1.0018128265828503,0.0048759751,0.1576906607,0.0204452369,0.0486,0.0651,-0.0012,0.016500000000000008,0.008300000000000002,0.0017867778
1999-11-01,0.051204980042470274,-4.422363954036967,-4.40348148127594,-3.3911031346402276,-1.031260819396739,0.0013542672,0.1555459671,0.0182804544,0.0507,0.0662,-0.0061,0.015499999999999993,0.007900000000000004,5.945303e-4
1999-12-01,-0.05571762919876182,-4.477577782763454,-4.421344983109348,-3.4177709248506307,-1.0598068579128235,0.0011487749,0.1471672594,0.0178887565,0.052,0.0682,-0.0155,0.0162,0.006400000000000003,0
2000-01-01,-0.024343888058321356,-4.423938054878034,-4.476182877830819,-3.3464706997741467,-1.077467355103888,0.0052062998,0.15465416,0.0253587807,0.0532,0.0666,0.0228,0.013400000000000009,0.005500000000000005,0.0029708853
2000-02-01,0.08658236993185622,-4.402226056187224,-4.422539118797674,-3.307460563045661,-1.0947654931415638,0.0030004662,0.1670564326,0.027418814,0.0555,0.0646,0.0264,0.009100000000000004,0.006100000000000008,0.0059241706
2000-03-01,-0.03553115514361435,-4.4931588523750365,-4.4008350402528125,-3.3814285123830174,-1.111730339992019,0.0066783159,0.1499735618,0.0182913901,0.0569,0.0618,0.0367,0.004900000000000002,0.006900000000000003,0.0082449941
2000-04-01,-0.026904430366058822,-4.463030952415649,-4.494310929673727,-3.3438231459436056,-1.1192078064720437,0.0079417469,0.1526004182,0.0119449458,0.0566,0.063,-0.0076,0.006400000000000003,0.0076000000000000095,5.841121e-4
2000-05-01,0.01937449673794678,-4.442031639960686,-4.46419033819065,-3.3153768796096763,-1.12665476035101,0.0051854234,0.1556687311,0.0091785275,0.0579,0.064,-0.0054,0.006100000000000001,0.009099999999999997,0.0011675423
2000-06-01,-0.02115839232757972,-4.466838016020212,-4.443186384863481,-3.3327821553246055,-1.1340558606956064,0.0023597572,0.1567779616,0.0071242127,0.0569,0.0622,0.0244,0.005299999999999999,0.008099999999999996,0.0052478134
2000-07-01,0.05320712610906365,-4.457511302057062,-4.473987555321425,-3.304943503608637,-1.152567798448425,0.0020654329,0.155674151,0.0047122339,0.0596,0.0611,0.0173,0.0015000000000000013,0.007000000000000006,0.0023201856
2000-08-01,-0.059528950798369486,-4.523640483168055,-4.4647123255798435,-3.352635034731566,-1.1710054484364893,0.0010392529,0.146053064,0.0046746382,0.0609,0.0594,0.024,-0.0015000000000000013,0.007100000000000009,0
2000-09-01,-0.01050769772128011,-4.475927445490471,-4.5308937377752185,-3.286558838244723,-1.1893686072457479,0.0015999952,0.1537894629,0.0044689258,0.06,0.0612,-0.0157,0.0011999999999999997,0.007300000000000001,0.0052083333
2000-10-01,-0.0875801111688984,-4.472514544008221,-4.477476328981885,-3.3048313721468716,-1.1676831718613494,0.0055682093,0.1493007889,0.0037442804,0.0611,0.06,0.0187,-0.0011000000000000038,0.007900000000000004,0.0017271157
2000-11-01,-0.0010106973997729921,-4.390615832894612,-4.474071966605199,-3.24516420981715,-1.1454516230774625,0.0032724144,0.1572808929,0.0011574522,0.0617,0.0576,0.0319,-0.0040999999999999995,0.008300000000000002,5.747126e-4
2000-12-01,0.02818530530819675,-4.396214732140832,-4.392169538918109,-3.2735761088698685,-1.122638623270964,0.0052992481,0.1518515036,-0.0022617472,0.0577,0.0558,0.0243,-0.001899999999999999,0.008099999999999996,-5.743825e-4
2001-01-01,-0.09951413007182362,-4.436386559722948,-4.402336313272805,-3.338498018987097,-1.09788854073585,0.004941018,0.1504496662,-0.0031925908,0.0515,0.0562,5e-4,0.004700000000000003,0.007800000000000001,0.0063218391
2001-02-01,-0.06975659625934455,-4.345720976990203,-4.442552067406744,-3.2735220948117743,-1.0721988821784292,0.0025284102,0.1560700913,-0.0068557205,0.0488,0.0549,0.0191,0.006099999999999994,0.007700000000000012,0.0039977156
2001-03-01,0.06906984288732465,-4.285559929593664,-4.351918473523796,-3.240066951988588,-1.0454929776050763,0.0071395945,0.1331135514,-0.0052134444,0.0442,0.0559,-0.0074,0.011699999999999995,0.008599999999999997,0.0022753129
2001-04-01,0.0017436691020154753,-4.365576320783312,-4.291569310227333,-3.3796294325242546,-0.9859468882590576,0.0074262611,0.1224969006,-0.0025430255,0.0387,0.0593,-0.0313,0.0206,0.0087,0.0039727582
2001-05-01,-0.027876514419638437,-4.376692983735494,-4.371615696036886,-3.454865607302754,-0.92182737643274,0.0025362374,0.120510188,-2.482857e-4,0.0362,0.0594,0.0037,0.0232,0.0077999999999999875,0.004522329
2001-06-01,-0.01367505381542709,-4.357453946678575,-4.382775429865598,-3.5049964723523663,-0.8524574743262083,0.0015083583,0.1252094328,0.0050407545,0.0349,0.059,0.0085,0.024099999999999996,0.00789999999999999,0.0016882386
2001-07-01,-0.06846006758004707,-4.345558979110116,-4.356389869378416,-3.5741111213337295,-0.7714478577763861,0.0028996134,0.1249665833,0.0079138367,0.0351,0.0561,0.0376,0.020999999999999998,0.00839999999999999,-0.0028089888
2001-08-01,-0.08682040763836162,-4.278246788565765,-4.344502394453231,-3.5947488575480153,-0.6834979310177496,0.0022215212,0.1321641438,0.0099183208,0.0336,0.0546,0.0206,0.021000000000000005,0.008300000000000002,0
2001-09-01,0.0154760396047563,-4.191928348979534,-4.2771849642265245,-3.6046643309424833,-0.5872640180370503,0.0071675937,0.1486285882,0.008652734,0.0264,0.0542,0.0081,0.0278,0.008599999999999997,0.0045070423
2001-10-01,0.06976339547915954,-4.209782927604504,-4.191845739275388,-3.6661611267055525,-0.5436218008989515,0.0032497725,0.1449013996,0.0107492736,0.0216,0.0506,0.0464,0.028999999999999998,0.008800000000000002,-0.003365115
2001-11-01,0.005945114799756068,-4.282178321372422,-4.20969397093905,-3.7841854213684436,-0.4979929000039789,0.002189358,0.1334813667,0.0111617665,0.0187,0.0553,-0.0471,0.0366,0.008400000000000005,-0.0016882386
2001-12-01,-0.016884337924914,-4.28964101787342,-4.282095725839524,-3.8394479575055884,-0.4501930603678308,0.0017979581,0.1312178459,0.0134648247,0.0169,0.0575,-0.0183,0.040600000000000004,0.012800000000000006,-0.003945885
2002-01-01,-0.02199589167425412,-4.274154323112603,-4.289850696779537,-3.8236179354188486,-0.4505363876937545,0.0021838795,0.1325605487,0.0111912895,0.0165,0.0569,0.0138,0.0404,0.013200000000000003,0.0022637238
2002-02-01,0.034281248687134745,-4.253385515243487,-4.274370401918656,-3.8024953690512175,-0.45089014619226964,0.002567843,0.1301190857,0.0124990208,0.0172,0.0563,0.0115,0.0391,0.013799999999999993,0.0039525692
2002-03-01,-0.06390472564005728,-4.289675359703148,-4.253595283450389,-3.8384418331394023,-0.45123352656374527,0.0020148209,0.2368334023,0.0137594442,0.0179,0.0604,-0.0436,0.0425,0.013000000000000012,0.005624297
2002-04-01,-0.01029408004314996,-4.219764024469622,-4.283148707254037,-3.7478989317026783,-0.47186509276694455,0.002319778,0.2477323126,0.015106854,0.0171,0.0575,0.041,0.040400000000000005,0.012700000000000003,0.0055928412
2002-05-01,-0.075272335718963,-4.204156750849551,-4.213279693146678,-3.7123358799950945,-0.4918208708544567,0.0041016102,0.2482556141,0.0222773404,0.0173,0.0578,0.0015,0.040499999999999994,0.013399999999999995,0
2002-06-01,-0.08250815005725437,-4.1224897491626304,-4.197714195336553,-3.6113524338440746,-0.5111373153185559,0.0037079467,0.2665725018,0.0275227705,0.017,0.0566,0.0187,0.039599999999999996,0.013200000000000003,5.561735e-4
2002-07-01,0.0033011051880462235,-4.045200303160939,-4.127490072100822,-3.48874940111177,-0.5564509020491695,0.0153427907,0.2820321945,0.028441026300000002,0.0168,0.0544,0.0303,0.037599999999999995,0.013700000000000004,0.0011117287
2002-08-01,-0.11594022407167696,-4.0550952994243445,-4.050225755034029,-3.454868059764967,-0.600227239659378,0.0094092909,0.284411556,0.0247476984,0.0162,0.051,0.0464,0.0348,0.0121,0.0033314825
2002-09-01,0.08009128459340427,-3.9435972312791616,-4.060146134077593,-3.3010140512739397,-0.642583180005222,0.0073661128,0.3245551555,0.029299296,0.0163,0.048,0.0417,0.031700000000000006,0.012499999999999997,0.0016602103
2002-10-01,0.053445550397105135,-4.020712001107434,-3.9378098457281117,-3.4114796972585015,-0.6092323038489318,0.0115896355,0.2934370638,0.025670932,0.0158,0.0508,-0.0294,0.034999999999999996,0.014099999999999988,0.0016574586
2002-11-01,-0.06214931851824612,-4.070464758331704,-4.014964173655592,-3.4953215853888735,-0.5751431729428309,0.0044490751,0.2769754993,0.0229075973,0.0123,0.0521,-0.0122,0.0398,0.0131,0
2002-12-01,-0.02823403406296858,-4.002514281304904,-4.064743558434781,-3.462263952866237,-0.5402503284386677,0.002639538,0.2953858956,0.0257359814,0.0119,0.0484,0.0507,0.0365,0.012399999999999994,-0.0022062879
2003-01-01,-0.017671253757564388,-3.97161100216909,-3.9994084958405125,-3.4020157601494043,-0.5695952420196857,0.0051675744,0.3059423072,0.0282889555,0.0117,0.0495,-0.0106,0.0378,0.011799999999999998,0.0044223328
2003-02-01,0.00722484161574606,-3.951364988491539,-3.9685148327503788,-3.353435250599266,-0.5979297378922732,0.0025641197,0.3122513206,0.0279187105,0.0117,0.0472,0.0329,0.0355,0.011099999999999999,0.0077050083
2003-03-01,0.07549866568334292,-3.9566012500092267,-3.948278375756397,-3.3312853166438283,-0.6253159333653984,0.0061361179,0.2861177008,0.0240985953,0.0113,0.0486,-0.0135,0.0373,0.010600000000000005,0.0060076461
2003-04-01,0.04788463390628629,-4.03574358833124,-3.957816238301763,-3.3637576218523715,-0.6719859664788679,0.0030648098,0.2696540306,0.0199668846,0.0113,0.0481,0.0102,0.0368,0.011100000000000006,-0.0021715527
2003-05-01,0.010064381370106193,-4.08659954141153,-4.036953875922242,-3.3699248809383464,-0.7166746604731835,0.0022283195,0.2583755061,0.0064481102,0.0107,0.0436,0.0592,0.0329,0.011599999999999992,-0.0016322089
2003-06-01,0.015262509816533838,-4.099086369390221,-4.087817481759367,-3.339527230353939,-0.7595591390362824,0.0019977007,0.2544883373,0.0012618836,0.0092,0.0452,-0.0154,0.036,0.012199999999999996,0.0010899183
2003-07-01,0.01686817711576179,-4.106527817090342,-4.09044457223157,-3.317467376876076,-0.789060440214266,0.0020460156,0.2476433348,2.715813e-4,0.009,0.0542,-0.0982,0.0452,0.011299999999999998,0.0010887316
2003-08-01,-0.012483300216240046,-4.115669324352394,-4.097953980561758,-3.298438535127772,-0.8172307892246224,9.660564e-4,0.2428560733,0.0029170177,0.0095,0.0532,0.0166,0.043699999999999996,0.011299999999999998,0.0038064165
2003-09-01,0.052200242848123926,-4.095158170620028,-4.107174403188013,-3.250983129171457,-0.8441750414485711,0.0018690885,0.2465417826,0.0073234015,0.0094,0.049,0.0546,0.0396,0.010700000000000001,0.0032502709
2003-10-01,0.00653950257106935,-4.13273425911437,-4.079229990649424,-3.2203449584509345,-0.9123893006634356,0.0014076127,0.2333089667,0.0072114259,0.0092,0.0518,-0.0283,0.0426,0.010299999999999997,-0.0010799136
2003-11-01,0.048185636329789734,-4.124153197219051,-4.117049971863006,-3.1498416891913625,-0.9743115080276881,9.196631e-4,0.2337541521,0.0100007887,0.0093,0.0519,-0.0027,0.0426,0.010100000000000005,-0.0027027027
2003-12-01,0.016353088879578943,-4.158235764316677,-4.108716865010207,-3.127343481579442,-1.0308922827372355,8.937e-4,0.2187398648,0.0069463157,0.009,0.0511,0.0139,0.0421,0.009800000000000003,-0.0010840108
2004-01-01,0.011533685826820595,-4.1631871528161,-4.146058270553134,-3.1224214271047024,-1.040765725711398,9.787934e-4,0.218027721,0.0068865017,0.0088,0.0499,0.0187,0.0411,0.009000000000000001,0.0048833424
2004-02-01,-0.016952926899054355,-4.163291268911948,-4.151156168082821,-3.1129833267840272,-1.0503079421279202,6.107509e-4,0.2160532204,0.0093613224,0.0093,0.0483,0.023,0.03900000000000001,0.0077000000000000055,0.005399568
2004-03-01,-0.017292878561731385,-4.134909089068664,-4.151403309738653,-3.0753695736171793,-1.0595395154514842,0.0019812495,0.2817314655,0.0122820384,0.0094,0.0474,0.0141,0.038,0.007800000000000001,0.0064446831
2004-04-01,0.011387044322489182,-4.107341142925132,-4.1242745364196765,-3.032181935731811,-1.075159207193321,0.0012309377,0.2853718668,0.0137662795,0.0094,0.0531,-0.0588,0.0437,0.007300000000000008,0.0032017076
2004-05-01,0.016910091231875434,-4.108834951201214,-4.09682392699565,-3.018608577891972,-1.0902263733092417,9.776153e-4,0.2864115739,0.0163300833,0.0102,0.053900000000000003,-0.0051,0.0437,0.007100000000000002,0.0058510638
2004-06-01,-0.03515530887929312,-4.116251010338664,-4.098421821089351,-3.011493430974487,-1.1047575793641773,7.707704e-4,0.279631603,0.0144914269,0.0127,0.0532,0.0121,0.040499999999999994,0.0076999999999999985,0.0031729244
2004-07-01,0.001313557403793132,-4.071356281732223,-4.106248519947554,-2.9670300456073972,-1.1043262361248263,7.770943e-4,0.2877883095,0.0147206707,0.0133,0.0523,0.0155,0.039,0.007999999999999993,-0.0015814444
2004-08-01,0.008229153581990835,-4.063737571700008,-4.061452851128294,-2.9598343580943123,-1.1039032136056957,0.001442852,0.2868206158,0.0142786966,0.0148,0.0493,0.0395,0.034499999999999996,0.008100000000000003,5.279831e-4
2004-09-01,0.012664843305746245,-4.063251594831171,-4.053931258028965,-2.9597633215243553,-1.1034882733068159,7.056832e-4,0.2894853015,0.0091322561,0.0165,0.0488,0.0096,0.0323,0.008100000000000003,0.0021108179
2004-10-01,0.03582512966419854,-4.072327186714972,-4.058410230836758,-2.9691897689932265,-1.103137417721746,0.0012304685,0.2910095966,0.0074288562,0.0176,0.0478,0.0154,0.0302,0.007400000000000004,0.0052659294
2004-11-01,0.02990935970598421,-4.105377928103084,-4.0675091486419515,-3.0025881145994173,-1.1027898135036667,8.574256e-4,0.2798316459,0.01217691,0.0207,0.0502,-0.0234,0.029500000000000002,0.0068000000000000005,5.238345e-4
2004-12-01,-0.02658753361832109,-4.132525483451191,-4.100582992257999,-3.0300800678063426,-1.1024454156448487,7.278502e-4,0.2706192427,0.0130015047,0.0219,0.0484,0.025,0.0265,0.0068000000000000005,-0.0036649215
2005-01-01,0.017037128539034854,-4.093574501467721,-4.1191902494362385,-2.9950011247207913,-1.0985733767469301,8.214051e-4,0.2781798561,0.0135454958,0.0233,0.0465,0.03,0.0232,0.006599999999999995,0.0021019443
2005-02-01,-0.020865216633091557,-4.0991416931485265,-4.080414758274189,-3.0043552537561764,-1.0947864393923505,8.344437e-4,0.2710410236,0.0117584139,0.0254,0.0479,-0.0128,0.0225,0.006200000000000004,0.0057682223
2005-03-01,-0.021867559906567594,-4.066850129556806,-4.086152881811334,-2.9757650694477737,-1.091085060109032,8.598946e-4,0.3198568893,0.009097231,0.0274,0.0488,-0.0072,0.021400000000000002,0.006600000000000002,0.0078206465
2005-04-01,0.026802187750052348,-4.0350674050363455,-4.055380924384016,-2.9387649139666827,-1.0963024910696628,0.0018258937,0.3296244007,0.0079355619,0.0278,0.0461,0.0373,0.018300000000000004,0.007199999999999998,0.0067252975
2005-05-01,-0.0022451409487647257,-4.053235642859484,-4.023723419474377,-2.9518627746473616,-1.1013728682121222,8.59416e-4,0.3209655046,0.0047766126,0.0284,0.044,0.0297,0.015599999999999996,0.008600000000000003,-0.0010277492
2005-06-01,0.03248484554191795,-4.041880992686359,-4.042023680163258,-2.9355723911843956,-1.1063086015019636,5.421187e-4,0.3269790569,0.0053656599,0.0297,0.0429,0.0167,0.0132,0.009000000000000001,5.144033e-4
2005-07-01,-0.013943567513240423,-4.0685573219081475,-4.033220870043418,-2.9541359755037195,-1.114421346404428,6.499082e-4,0.3157342746,0.0044800758,0.0322,0.0456,-0.0288,0.013400000000000002,0.008899999999999998,0.0046272494
2005-08-01,0.004056349773668928,-4.048686085560667,-4.0599715535330265,-2.9263543344911156,-1.1223317510695514,6.967234e-4,0.3205331247,0.0054049394,0.0344,0.0432,0.0333,0.008800000000000002,0.0087,0.0051177073
2005-09-01,-0.020084141649487776,-4.047098312956557,-4.040173405529698,-2.917050782327637,-1.1300475306289202,6.599007e-4,0.3178915098,0.0067164013,0.0342,0.0464,-0.0338,0.012199999999999996,0.009000000000000001,0.0122199593
2005-10-01,0.031080421657393893,-4.017700239881922,-4.0356002341956945,-2.882441462955091,-1.1352587769268303,0.0018179863,0.3218081871,0.0057493057,0.0371,0.0484,-0.0196,0.011299999999999998,0.0095000000000000015,0.0020120724
2005-11-01,-0.003935817092839335,-4.0409095510392135,-4.006328313362225,-2.9005879947013575,-1.1403215563378564,5.398989e-4,0.3109143456,0.0057679659,0.0388,0.0481,0.0076,0.009299999999999996,0.0097,-0.0080321285
2005-12-01,0.021365073021851005,-4.028717143725602,-4.029669993739844,-2.8834661768721572,-1.1452509668534456,4.329976e-4,0.3134779566,0.0030588856,0.0389,0.0461,0.0267,0.007200000000000005,0.009500000000000008,-0.004048583
2006-01-01,-0.0028036906329606532,-4.045380316943824,-4.020232355713306,-2.89514800447013,-1.1502323124736935,9.754252e-4,0.3092262579,-4.457404e-4,0.0424,0.0474,-0.0118,0.0049999999999999975,0.009499999999999995,0.0076219512
2006-02-01,0.007294959782159024,-4.0374154835234055,-4.036962489459253,-2.882315189076432,-1.155100294446973,6.485364e-4,0.3056103611,0.0020383228,0.0443,0.0457,0.0238,0.0013999999999999985,0.009200000000000007,0.0020171457
2006-03-01,0.008444407503137553,-4.040107047764665,-4.029072313795206,-2.8802369383656856,-1.1598701093989794,5.452508e-4,0.3160094407,0.0021519945,0.0451,0.0507,-0.053900000000000003,0.005600000000000001,0.008800000000000002,0.0055359839
2006-04-01,-0.034977324758280554,-4.042679830428181,-4.0305974567530365,-2.884005270068596,-1.158674560359585,5.998073e-4,0.3088419778,-0.0034725183,0.046,0.0532,-0.0247,0.007199999999999998,0.008399999999999998,0.0085085085
2006-05-01,-0.0037386723679748678,-4.0018592136936455,-4.033264127279537,-2.8443562217223732,-1.1575029919712723,0.0013551637,0.3143403075,-0.0026567382,0.0472,0.0535,0.001,0.0063,0.008000000000000007,0.0049627792
2006-06-01,0.0011581976914083504,-3.9926136771991367,-3.9925270729137456,-2.836264759180689,-1.1563489180184479,0.0021028157,0.3148502899,-0.0021954894,0.0479,0.0531,0.0092,0.005200000000000003,0.008899999999999998,0.0019753086
2006-07-01,0.016646280340549997,-3.9883561986469678,-3.983283274455009,-2.8232448657662914,-1.1651113328806764,0.0014516632,0.3138521753,-0.0023631203,0.0495,0.0518,0.0199,0.0022999999999999965,0.00909999999999999,0.0029571217
2006-08-01,0.019908040032339442,-4.000167361002613,-3.9791162364146206,-2.8265247138281007,-1.1736426471745123,4.692515e-4,0.3084617987,-0.0084739867,0.0496,0.0496,0.0299,0,0.009099999999999997,0.001965602
2006-09-01,0.02657620772105603,-4.015277220726645,-3.991007844531342,-2.8333331251563987,-1.181944095570247,5.133952e-4,0.3005932835,-0.0094934856,0.0481,0.0484,0.017,3.0000000000000165e-4,0.009199999999999993,-0.0049043649
2006-10-01,0.012044125729732298,-4.035455834017739,-4.004433997100513,-2.8519591544775595,-1.18349667954018,4.505882e-4,0.2905991608,-0.00893474,0.0492,0.0481,0.0077,-0.0011000000000000038,0.00909999999999999,-0.0054213898
2006-11-01,0.00851161347091001,-4.041065492421902,-4.024732987299544,-2.8560476285762606,-1.185017863845642,5.921951e-4,0.2872418677,-0.0151110288,0.0494,0.0467,0.0207,-0.002700000000000001,0.0087,-0.0014866204
2006-12-01,0.00947068331207808,-4.042989223647789,-4.030452387730941,-2.8564885381941956,-1.186500685453593,3.575308e-4,0.2816823997,-0.0150367791,0.0485,0.0491,-0.0236,5.999999999999964e-4,0.009000000000000001,0.0014888337
2007-01-01,-0.025356243622441703,-4.048813680832068,-4.034852508307541,-2.8637649510968846,-1.1850487297351835,4.504838e-4,0.2781442105,-0.0139866635,0.0498,0.0502,-0.0102,4.000000000000045e-4,0.009399999999999999,0.0030525273
2007-02-01,0.0056057556156525485,-4.018650377937403,-4.040738683601793,-2.83503748585796,-1.1836128920794438,0.0014768552,0.2861484942,-0.0151410241,0.0503,0.0477,0.0335,-0.002599999999999998,0.008899999999999991,0.0053503676
2007-03-01,0.0374072299851151,-4.020574470715256,-4.01064398679997,-2.838371395437049,-1.1822030752782071,0.0015875259,0.2690500135,-0.0124863526,0.0494,0.0493,-0.0145,-1.0000000000000286e-4,0.009700000000000007,0.0091056959
2007-04-01,0.0275461744129137,-4.054155754488722,-4.011775918251117,-2.8736782883805683,-1.1804774661081536,5.821462e-4,0.2544561689,-0.0089118997,0.0487,0.0489,0.0085,1.999999999999988e-4,0.0092,0.0064961627
2007-05-01,-0.021519338232801385,-4.077460811230365,-4.045430087482304,-2.8986845584045717,-1.1787762528257928,6.965734e-4,0.2439114941,-0.0102831177,0.0473,0.051,-0.02,0.003699999999999995,0.0092,0.0061107187
2007-06-01,-0.035749628174489345,-4.050837513699607,-4.068814444519598,-2.873733350388295,-1.1771041633113115,0.0014724362,0.24789561,-0.0110640056,0.0461,0.0521,-0.0091,0.005999999999999998,0.009100000000000004,0.0019379752
2007-07-01,0.008543241251493368,-4.00809518980528,-4.0405996906464665,-2.866348392651859,-1.1417467971534214,0.0024262615,0.2515849644,-0.0152618551,0.0482,0.0501,0.0284,0.001899999999999999,0.009200000000000007,-2.543772e-4
